"Hash";"EqualWeighted"
"04cbd92902c27e09a28e133cdb230dd7e2c704c9";0,0476190476190476
"2f19927852a685109bc1585cb6a07093fe4bd2e3";0,0952380952380952
"3074b352425086ad9bc8c74457715d06fab238c4";0,142857142857143
"3f15451fc5c8dd059212bac256dddd260d3c348d";0,19047619047619
"40254e0a6713729a026dd7504a9dd9b44356e61e";0,238095238095238
"4a20b3927bd788704dc314229de42297eddc3f5e";0,285714285714286
"8ba3292ffa238c90b55b23d0c79edde221f98334";0,333333333333333
"905aef0790db5edfb4b56b25204d023df99ec21e";0,380952380952381
"972e1c557dffabb6ad9636d25a9d98c1a12d85c2";0,428571428571429
"9a3a2bb06329d6d8fa6f1f2f7b3bfa0d0c3503fc";0,476190476190476
"a2a23335ef5cbcb2e3e18886db329e3fb942f9da";0,523809523809524
"a68446abb387146a20924e4a6c1235517f84b622";0,571428571428571
"ad01fb5d45b419f40660dfe113874a6a6315faaa";0,619047619047619
"adf3e429d3f26943b41d670155e4c74d15dd0957";0,666666666666667
"b10cc56a0151885acf5ab3af6ed14b9fcc3094db";0,714285714285714
"b82ee42a7cf0896cd2990084406927cf2d8aa5a0";0,761904761904762
"d700a05d7c76f87907d2a8c032051154320bc69b";0,80952380952381
"df0ae59d66729d43b8f91b3acd59d9d7763a4580";0,857142857142857
"e1c8a66c8cf2ca0dcdab3a46f1b303e68cfc399c";0,904761904761905
"fde722ca1bb65c700c5a348af6d05dcca392f3bb";0,952380952380952
"ffa5034af1d97aeb84ecc3fe4c3890d62cf60c95";1
