"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Barracks";NA;14
"Building";"Barracks";NA;14
"Building";"Barracks";NA;14
"Unit";"Marine";"Barracks";14
"Unit";"Marine";"Barracks";15
"Building";"Barracks";NA;16
"Unit";"Marine";"Barracks";16
"Unit";"Marine";"Barracks";17
"Unit";"Marine";"Barracks";18
"Building";"Bunker";NA;19
"Building";"Bunker";NA;19
"Unit";"Marine";"Barracks";19
"Unit";"Marine";"Barracks";20
"Unit";"Marine";"Barracks";21
"Unit";"Marine";"Barracks";22
"Unit";"Marine";"Barracks";23
"Unit";"Marine";"Barracks";24
"Unit";"Marine";"Barracks";25
"Unit";"Marine";"Barracks";26
"Unit";"Marine";"Barracks";27
