"Hash";"EqualWeighted"
"04030eac7c7d5cd5eaa72b60ff9d707b7cfb4655";0,125
"282d6bebddf3c1d83064f972db189668583b2ac9";0,25
"3015e2098eb0264c3ea4026b6b3a671ffa2902d3";0,375
"5296e73bbab79ce171e08964fe15ae6e1ee33ff7";0,5
"74ea0f70d17c5f8eb1578c21f46a0f88d02d87a8";0,625
"a8a0e7eb45a1c86566f2946c49e7909046311fb7";0,75
"cb6abd59af627d0206843894c3fedb815d0bfaa0";0,875
"fea7239d72bfdba5195bedd06eee9ced8200557b";1
