"Hash";"EqualWeighted"
"06e780dd8be2333c8065d6724d4d7d49a227adab";0,166666666666667
"3dcbd6f34673383147d4af80453c29050d0d3ec0";0,333333333333333
"55d09fe9c1511f6770f30862f5757d2993cc3080";0,5
"599ed5b9af9defa16a6ec2c2ddedb70e379b0ab7";0,666666666666667
"71bfc0dc4d2cce22894054f621519f703c15d62b";0,833333333333333
"dd555460ac6be93a4c440eaa31e95f6e30b25293";1
