"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Refinery";NA;15
"Building";"Barracks";NA;16
"Unit";"Reaper";"Barracks";19
"Building";"CommandCenter";NA;20
"Building";"Factory";NA;20
"Building";"BarracksReactor";NA;21
"Building";"Refinery";NA;21
"Unit";"Marine";"Barracks";24
"Unit";"Marine";"Barracks";25
"Unit";"Cyclone";"Factory";26
"Unit";"Marine";"Barracks";30
"Unit";"Marine";"Barracks";31
"Building";"Starport";NA;32
"Unit";"Marine";"Barracks";34
"Unit";"Marine";"Barracks";35
"Unit";"Marine";"Barracks";38
"Unit";"Cyclone";"Factory";40
"Unit";"Marine";"Barracks";47
"Unit";"Marine";"Barracks";48
"Building";"EngineeringBay";NA;50
"Building";"FactoryTechLab";NA;52
"Building";"StarportTechLab";NA;54
"Building";"CommandCenter";NA;57
"Unit";"Raven";"Starport";58
"Building";"MissileTurret";NA;61
"Building";"Refinery";NA;63
"Building";"Refinery";NA;63
"Building";"BarracksTechLab";NA;63
"Building";"StarportReactor";NA;67
"Building";"Barracks";NA;67
"Building";"Barracks";NA;67
"Unit";"Marine";"Barracks";68
"Unit";"Marine";"Barracks";72
"Building";"EngineeringBay";NA;73
"Building";"EngineeringBay";NA;73
"Unit";"Marine";"Barracks";76
"Building";"StarportReactor";NA;77
"Unit";"Marine";"Barracks";79
"Unit";"Marine";"Barracks";80
"Upgrade";"Stimpack";"TechLab";81
"Unit";"Marine";"Barracks";82
"Building";"Barracks";NA;84
"Building";"Barracks";NA;85
"Unit";"Medivac";"Starport";87
"Unit";"Medivac";"Starport";89
"Building";"MissileTurret";NA;92
"Upgrade";"TerranInfantryWeaponsLevel1";"EngineeringBay";93
"Unit";"Marine";"Barracks";94
"Unit";"Marine";"Barracks";95
"Unit";"Marine";"Barracks";98
"Unit";"Marine";"Barracks";99
"Unit";"Marine";"Barracks";102
"Unit";"Marine";"Barracks";104
"Unit";"Marine";"Barracks";105
"Building";"SensorTower";NA;108
"Building";"Armory";NA;109
