"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Barracks";NA;16
"Building";"Refinery";NA;16
"Unit";"Reaper";"Barracks";19
"Building";"CommandCenter";NA;20
"Unit";"Marine";"Barracks";21
"Building";"Factory";NA;23
"Building";"Refinery";NA;23
"Building";"BarracksReactor";NA;24
"Building";"Starport";NA;27
"Unit";"Hellion";"Factory";27
"Unit";"Hellion";"Factory";29
"Building";"BarracksTechLab";NA;31
"Unit";"Hellion";"Factory";34
"Unit";"Hellion";"Factory";36
"Unit";"Marine";"Barracks";42
"Unit";"Hellion";"Factory";43
"Unit";"Hellion";"Factory";45
"Unit";"Banshee";"Starport";49
"Building";"CommandCenter";NA;52
"Unit";"Hellion";"Factory";54
"Unit";"Hellion";"Factory";56
"Unit";"Hellion";"Factory";62
"Unit";"Hellion";"Factory";64
"Building";"Refinery";NA;66
"Building";"Refinery";NA;66
"Building";"Factory";NA;66
"Building";"Factory";NA;66
"Unit";"Banshee";"Starport";66
"Building";"BarracksTechLab";NA;69
"Building";"Armory";NA;71
"Unit";"Hellion";"Factory";71
"Unit";"Hellion";"Factory";73
"Unit";"Banshee";"Starport";75
"Unit";"Hellion";"Factory";78
"Unit";"Hellion";"Factory";80
"Building";"Armory";NA;84
"Unit";"Hellion";"Factory";86
"Unit";"Hellion";"Factory";88
"Building";"StarportReactor";NA;92
"Unit";"Hellion";"Factory";95
"Unit";"Hellion";"Factory";97
"Unit";"Hellion";"Factory";102
"Unit";"Hellion";"Factory";104
"Unit";"Hellion";"Factory";108
"Unit";"Hellion";"Factory";110
"Building";"Refinery";NA;115
"Building";"Refinery";NA;115
"Upgrade";"SprayTerran";NA;118
"Upgrade";"SprayTerran";NA;118
"Upgrade";"SprayTerran";NA;118
"Upgrade";"SprayTerran";NA;118
"Upgrade";"BansheeCloak";NA;118
