"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Barracks";NA;16
"Building";"Refinery";NA;16
"Unit";"Reaper";"Barracks";19
"Building";"CommandCenter";NA;20
"Unit";"Marine";"Barracks";21
"Building";"Factory";NA;22
"Building";"Refinery";NA;23
"Building";"BarracksReactor";NA;23
"Building";"Starport";NA;26
"Unit";"Hellion";"Factory";27
"Unit";"Hellion";"Factory";29
"Building";"BarracksTechLab";NA;31
"Unit";"Hellion";"Factory";34
"Unit";"Hellion";"Factory";36
"Unit";"Hellion";"Factory";41
"Unit";"Hellion";"Factory";44
"Unit";"Liberator";"Starport";48
"Unit";"Cyclone";"Factory";53
"Unit";"Cyclone";"Factory";56
"Building";"CommandCenter";NA;61
"Unit";"Banshee";"Starport";63
"Unit";"Hellion";"Factory";66
"Unit";"Hellion";"Factory";68
"Building";"Refinery";NA;72
"Building";"Refinery";NA;72
"Building";"Armory";NA;74
"Building";"Armory";NA;74
"Unit";"Hellion";"Factory";76
"Unit";"Hellion";"Factory";78
"Building";"BarracksTechLab";NA;84
"Building";"Factory";NA;84
"Building";"Factory";NA;84
"Unit";"Hellion";"Factory";86
"Unit";"Hellion";"Factory";88
"Building";"Refinery";NA;93
"Building";"Refinery";NA;93
"Unit";"Hellion";"Factory";94
"Unit";"Hellion";"Factory";96
"Building";"StarportReactor";NA;101
"Upgrade";"TerranVehicleWeaponsLevel1";"Armory";102
"Unit";"Thor";"Factory";104
"Unit";"Thor";"Factory";112
"Unit";"Hellion";"Factory";119
"Unit";"Hellion";"Factory";121
"Building";"EngineeringBay";NA;126
"Unit";"Medivac";"Starport";126
"Unit";"Medivac";"Starport";128
"Building";"CommandCenter";NA;133
"Unit";"Thor";"Factory";133
"Unit";"Thor";"Factory";139
"Unit";"Hellion";"Factory";145
"Unit";"Hellion";"Factory";147
"Unit";"Medivac";"Starport";152
"Building";"Factory";NA;154
"Building";"Factory";NA;154
"Unit";"Hellion";"Factory";157
"Unit";"Hellion";"Factory";159
"Upgrade";"TerranVehicleWeaponsLevel2";"Armory";161
"Building";"FactoryTechLab";NA;161
"Building";"FactoryReactor";NA;161
"Unit";"Hellion";"Factory";161
"Unit";"Hellion";"Factory";163
"Building";"Refinery";NA;165
"Building";"Refinery";NA;165
"Unit";"Hellion";"Factory";165
"Unit";"Hellion";"Factory";167
"Unit";"Hellion";"Factory";169
"Unit";"Hellion";"Factory";171
"Building";"CommandCenter";NA;173
"Building";"CommandCenter";NA;173
"Unit";"Hellion";"Factory";173
"Unit";"Hellion";"Factory";175
"Building";"SensorTower";NA;177
"Unit";"Hellion";"Factory";177
"Building";"Factory";NA;179
"Building";"Factory";NA;179
"Building";"Factory";NA;179
"Unit";"Hellion";"Factory";179
"Unit";"Hellion";"Factory";181
"Unit";"Hellion";"Factory";183
"Building";"Refinery";NA;185
"Building";"Refinery";NA;185
"Building";"Starport";NA;185
"Building";"Starport";NA;185
"Building";"Starport";NA;185
"Unit";"Hellion";"Factory";185
"Unit";"Hellion";"Factory";187
"Unit";"Hellion";"Factory";189
"Unit";"Hellion";"Factory";191
"Building";"FactoryTechLab";NA;193
"Building";"FactoryTechLab";NA;193
"Building";"FactoryReactor";NA;193
"Unit";"Hellion";"Factory";193
"Unit";"Hellion";"Factory";195
"Unit";"Hellion";"Factory";197
"Unit";"Hellion";"Factory";199
"Upgrade";"SprayTerran";NA;201
"Upgrade";"SprayTerran";NA;201
"Upgrade";"SprayTerran";NA;201
"Upgrade";"SprayTerran";NA;201
"Upgrade";"SprayTerran";NA;201
"Upgrade";"TerranVehicleAndShipArmorsLevel1";NA;201
"Upgrade";"SprayTerran";NA;201
"Upgrade";"SprayTerran";NA;201
"Upgrade";"SprayTerran";NA;201
"Upgrade";"HighCapacityBarrels";NA;201
"Upgrade";"TerranVehicleAndShipArmorsLevel2";NA;201
"Upgrade";"SprayTerran";NA;201
"Upgrade";"SprayTerran";NA;201
