"Hash";"EqualWeighted"
"059862c058c8a55fdd38b5dc26ac60f9e382fc03";0,0476190476190476
"0d8844345d4cdf7a68a37e66a5dd508b40e9cf05";0,0952380952380952
"1022c47349ff8f91918786f9ae1502c7a4903a02";0,142857142857143
"103002370ddecc4b14e14a8ae33116d2f6b105af";0,19047619047619
"135104c49ac63770af9f9acca5f5cad4e4cf9cea";0,238095238095238
"265451c11780ba43361cabcd8cdfbdde2409d102";0,285714285714286
"2df616f9e002700368858abbf5eb61b23ada6b6d";0,333333333333333
"4037dbfe99067ce9894536e8d584f5c8e56d318d";0,380952380952381
"4ebd5311291a38416606c91addc7ec32bd997fae";0,428571428571429
"5c8e00dff5f4bc82bab404385bde78a7bc9500f5";0,476190476190476
"5cc20f9d41943292058794b6c97737f88aa2a8e3";0,523809523809524
"66e3e218571a568b5f580fa28f76735eeecd53a8";0,571428571428571
"837c445bf7f14fec6e5bf09df28eb4fe172fe735";0,619047619047619
"85c22ce622ef55e6dfb3234ea19af3a168d59846";0,666666666666667
"8a2317d8f165165324c38374f12ad390c428e552";0,714285714285714
"8dad7b12296a0368c1caf9a2480682ea3fc0075b";0,761904761904762
"9ec40f8b8550b6815bb4cf6fe6445de823eeecc5";0,80952380952381
"b621579badc80881a0efd790704b5e972aa18582";0,857142857142857
"da04e9055b2abdf9c37ab7e2ed7a8a1593284ca4";0,904761904761905
"e3ea3eb09fa29f16dadd1792ec7a7be1185cd718";0,952380952380952
"f6f55e86b33574bb976c71563517e8cd84ad216a";1
