"Hash";"EqualWeighted"
"04fd3903e2ef5a0311e6ad0fb9ac476057277110";0,0526315789473684
"2109f60174e1c30003d1124168cff24bad271fb3";0,105263157894737
"22f5c6c05f10591c46dc40764ccba4a4f5cb9be5";0,157894736842105
"336c1e44d51f05a346335ff13a73250b7a0ac7b6";0,210526315789474
"3f8a7776c03ca7e56d474c402af68a2295604cb0";0,263157894736842
"4ae39845189f599f8543ff91663d1fa1dc4fbcc0";0,315789473684211
"51a7e6695288c48662af9e3e29080b1965a46662";0,368421052631579
"5d9b7199b4e3e52e376d5571e681235af62d8cff";0,421052631578947
"6855a5023189cbeced8d05f8a015fd70786203cd";0,473684210526316
"790000a40f4916510abf059c9cac8a7a761f6fc8";0,526315789473684
"7d6150a881e2a76829d34c3781da376a3115b185";0,578947368421053
"8e03c8af483004a001f98fac96231a68704a104a";0,631578947368421
"b8664bc132bbd3304540c9498e176f6e2d54d087";0,684210526315789
"bee8416bcba1cd418117479b187061a5ccf9ee3f";0,736842105263158
"da9e727e9543c473cbdc624f8b598d0cda6c503b";0,789473684210526
"e6633bf11045d7e2ff90f67b1b0df189a17b4fd0";0,842105263157895
"eab88057f6044bbc7cbc44170f92578a63af365b";0,894736842105263
"ed938248b50edf8834b1e52531215e1c7063781c";0,947368421052632
"ffb0c70704c422adca6087b3f15639a4bbfe0083";1
