"Hash";"EqualWeighted"
"0297a4ca9af9e6a767496fdc3efb73cc8e35a759";0,0232558139534884
"0aeabc1a212e7cbe2b01ba3aadb169ea6d510646";0,0465116279069767
"0c1d13c596bbd8d041806b2738149f6826685949";0,0697674418604651
"116d9bd147528fc11da2ae94f080a53b2f77bf1c";0,0930232558139535
"117f374f3218f04e3c12a42793387716c46d2cee";0,116279069767442
"229c837c91f3482c58022f2be6b513a8c31301b4";0,13953488372093
"30421c75dfa5100033046fdcd5d5af0ffa67fa0b";0,162790697674419
"32293cc0669e3f862e65e5de3a86d2b597261974";0,186046511627907
"331f8c5ee5ba9d6be0715e171b0d43f937099ac9";0,209302325581395
"337d3fbe2d0750108568c683a78e9106d2e153bf";0,232558139534884
"33f58fe2eb823b7bf2c9b4423c489f42f4a4dce4";0,255813953488372
"437bc78376789d8dbb4c01a0a60e8f0aeb64fa31";0,27906976744186
"4532f5b5249463a357906fa366e3644d3824e1e9";0,302325581395349
"4d4ef0851ce4daa018b9991a21c9d3d708a2f7ce";0,325581395348837
"58732e6892e7aab28e411cbaa93344c79b99cdc5";0,348837209302326
"64cbd459ef12163083d2f940329dc7f988436335";0,372093023255814
"6561c35b97ef021c2d72ec1f565a598ab19e70c9";0,395348837209302
"699a3820b8b363140f895fb092e0641ef4f49aa8";0,418604651162791
"6ad5d2866a1439b1cc8880d002e24f718d949830";0,441860465116279
"77b4d98c0e06ba2ae59c0c5da6202b084bef7a76";0,465116279069767
"78820386723d6c5409c022d3f157159d52c7bb26";0,488372093023256
"7aef59e6b8be3adec73c4026473f9e739a4e494f";0,511627906976744
"814d4ac904baa69543c159f23f8b32d60ecd35ee";0,534883720930233
"8b90b25e44f9c93dd277b7ea0c953df25866eb84";0,558139534883721
"9296aee7c9e7eda7b32696603eff2dd27b7d6333";0,581395348837209
"9556ee6ed0dfe972ca434356566a2b8f7460e6d6";0,604651162790698
"a19542e030493c89e12eb70aa7c665e306a2a421";0,627906976744186
"b82521fa44ee18c2d8f1d4ea3cd28d817f1c5252";0,651162790697674
"bbe066c63de2ca1e0abbfb7b20201e482718c656";0,674418604651163
"c0017f653471f554572229b2990155fc94431452";0,697674418604651
"c32f2bcdac552344ea0571d1985dcaacd3cf4bab";0,720930232558139
"cd22cefe86416e0b0a339ee987288bca1a51583b";0,744186046511628
"cdb0b9a446986e9d806ae668c31086a1970aabb0";0,767441860465116
"d22fd83ed95d9857547e26cec9498ba0eb57687e";0,790697674418605
"d5b7c4d45e8ae824174a4968ef0499191e7b3000";0,813953488372093
"d7e5dcaa040037ada020fe33867e91fcf9b0b5de";0,837209302325581
"d9a376c51f71920f7b49ad249fac581445c76dd5";0,86046511627907
"d9e91f8d2397fdc749afdd94f05ae680990cda4e";0,883720930232558
"dbd2712d8c38df0685fdfd4da2c19d675bd915df";0,906976744186046
"dd9de92a3f67ba26def5c157af30c1acfa953a9d";0,930232558139535
"eff5eb51e750aafdec1cd557596de81d9e5a9a14";0,953488372093023
"f02c31b5ac2b6aae8f99d472d8182369bcdfc324";0,976744186046512
"feea4b9256382058300c0bd3e235104217ae122e";1
