"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Refinery";NA;15
"Building";"Barracks";NA;16
"Building";"Refinery";NA;17
"Unit";"Reaper";"Barracks";19
"Building";"Factory";NA;20
"Unit";"Reaper";"Barracks";21
"Unit";"Hellion";"Factory";23
"Building";"Starport";NA;26
"Building";"BarracksTechLab";NA;27
"Unit";"Cyclone";"Factory";28
"Unit";"Banshee";"Starport";31
"Building";"CommandCenter";NA;34
"Building";"BarracksReactor";NA;35
"Building";"FactoryTechLab";NA;36
"Unit";"Banshee";"Starport";36
"Unit";"Marine";"Barracks";41
"Unit";"Marine";"Barracks";43
"Unit";"Marine";"Barracks";45
"Unit";"Marine";"Barracks";46
"Unit";"Marine";"Barracks";48
"Unit";"Marine";"Barracks";49
"Upgrade";"SprayTerran";NA;51
"Upgrade";"BansheeCloak";NA;51
"Upgrade";"SprayTerran";NA;51
