"Hash";"EqualWeighted"
"36cc15131440eb574892a18d2e9311a24e622716";0,0714285714285714
"3a0bd231133aeb5a8f3b5afddea10a3283a9bbd2";0,142857142857143
"4a402f134dd7d92d17b80f0d99082b444d370ffa";0,214285714285714
"67c99973753ed54e5ebe61bd4847b281de3ef5aa";0,285714285714286
"680844fd094494dbca6c23f7b04e18aab79284e8";0,357142857142857
"6c80e682fb97dce9beee84d4a55680cb31cb3963";0,428571428571429
"7d9d908f2cc3191b357b399c1ec58af98a7b739a";0,5
"8080c0e3ed6139ad342be450f772c0b6875bfdc0";0,571428571428571
"827e768e010e566901055ab5f794ebd420b30386";0,642857142857143
"8d4d9fabd4837ac4cb1ec70ff79bbc9f70e583de";0,714285714285714
"a02b9e82a5c6c7f0eb449152d73e127ed6b65a45";0,785714285714286
"bbc108a48052eb9f85a9a12489cd7d25e452dd8c";0,857142857142857
"e1a8348111ce1898c2abd497e8f63e3ca244b803";0,928571428571428
"ff6ce9c197f51b13cd14d9601a073a1bf2a2efd6";1
