"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Barracks";NA;16
"Building";"Refinery";NA;16
"Unit";"Marine";"Barracks";19
"Building";"CommandCenter";NA;20
"Building";"Factory";NA;21
"Building";"BarracksReactor";NA;21
"Building";"Refinery";NA;22
"Unit";"Marine";"Barracks";24
"Unit";"Marine";"Barracks";25
"Building";"Starport";NA;27
"Unit";"Marine";"Barracks";28
"Unit";"Marine";"Barracks";29
"Unit";"Medivac";"Starport";33
"Unit";"Marine";"Barracks";35
"Unit";"Marine";"Barracks";36
"Building";"Barracks";NA;39
"Unit";"Marine";"Barracks";41
"Unit";"Marine";"Barracks";42
"Building";"FactoryTechLab";NA;43
"Building";"Barracks";NA;46
"Unit";"Liberator";"Starport";46
"Unit";"Marine";"Barracks";49
"Unit";"Marine";"Barracks";50
"Building";"EngineeringBay";NA;55
"Unit";"Marine";"Barracks";56
"Unit";"Marine";"Barracks";57
"Building";"FactoryReactor";NA;59
"Building";"Refinery";NA;60
"Building";"StarportReactor";NA;60
"Building";"BarracksTechLab";NA;61
"Unit";"Marine";"Barracks";62
"Unit";"Marine";"Barracks";63
"Unit";"Marine";"Barracks";64
"Building";"MissileTurret";NA;66
"Unit";"Marine";"Barracks";67
"Upgrade";"Stimpack";"TechLab";70
"Unit";"Marine";"Barracks";71
"Unit";"Marine";"Barracks";72
"Upgrade";"TerranInfantryWeaponsLevel1";"EngineeringBay";73
"Unit";"Marauder";"Barracks";74
"Unit";"Marauder";"Barracks";76
"Unit";"Marine";"Barracks";78
"Unit";"Marine";"Barracks";79
"Building";"Refinery";NA;81
"Building";"CommandCenter";NA;82
"Building";"MissileTurret";NA;82
"Unit";"Medivac";"Starport";82
"Unit";"Medivac";"Starport";84
"Unit";"Marine";"Barracks";88
"Unit";"Marauder";"Barracks";89
"Unit";"Marauder";"Barracks";91
"Unit";"Marine";"Barracks";93
"Building";"Barracks";NA;97
"Building";"Barracks";NA;97
"Unit";"Marauder";"Barracks";97
"Unit";"Marine";"Barracks";99
"Unit";"Marine";"Barracks";100
"Unit";"Marauder";"Barracks";102
"Unit";"Medivac";"Starport";104
"Unit";"Medivac";"Starport";106
"Building";"Starport";NA;110
"Unit";"Marauder";"Barracks";110
"Unit";"Marine";"Barracks";112
"Unit";"Marine";"Barracks";113
"Unit";"Marauder";"Barracks";116
"Building";"BarracksReactor";NA;120
"Building";"BarracksTechLab";NA;120
"Unit";"Liberator";"Starport";120
"Unit";"Liberator";"Starport";123
"Building";"Refinery";NA;129
"Building";"Refinery";NA;129
"Unit";"Liberator";"Starport";129
"Unit";"Liberator";"Starport";132
"Unit";"Marine";"Barracks";135
"Unit";"Marine";"Barracks";136
"Unit";"Marine";"Barracks";137
"Unit";"Marauder";"Barracks";140
"Unit";"Marine";"Barracks";142
"Unit";"Marauder";"Barracks";143
"Unit";"Marine";"Barracks";145
"Unit";"Marine";"Barracks";146
"Unit";"Marine";"Barracks";147
"Unit";"Marine";"Barracks";148
"Unit";"Marine";"Barracks";149
"Upgrade";"SprayTerran";NA;150
"Upgrade";"SprayTerran";NA;150
"Upgrade";"SprayTerran";NA;150
"Upgrade";"ShieldWall";NA;150
"Upgrade";"SprayTerran";NA;150
