"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Refinery";NA;15
"Building";"Barracks";NA;16
"Unit";"Reaper";"Barracks";19
"Building";"CommandCenter";NA;20
"Building";"Factory";NA;20
"Building";"BarracksReactor";NA;21
"Building";"Refinery";NA;22
"Building";"Factory";NA;24
"Unit";"Hellion";"Factory";25
"Unit";"Hellion";"Factory";27
"Building";"BarracksReactor";NA;30
"Building";"Refinery";NA;30
"Unit";"Hellion";"Factory";31
"Unit";"Hellion";"Factory";33
"Building";"Armory";NA;36
"Unit";"Hellion";"Factory";38
"Unit";"Cyclone";"Factory";41
"Unit";"Cyclone";"Factory";46
"Unit";"Hellion";"Factory";49
"Unit";"Cyclone";"Factory";51
"Unit";"Cyclone";"Factory";57
"Unit";"Hellion";"Factory";60
"Upgrade";"TerranVehicleWeaponsLevel1";"Armory";62
"Unit";"Cyclone";"Factory";62
"Unit";"Cyclone";"Factory";67
"Unit";"Hellion";"Factory";72
"Unit";"Cyclone";"Factory";74
"Unit";"Cyclone";"Factory";79
"Unit";"Hellion";"Factory";82
"Unit";"Cyclone";"Factory";84
"Unit";"Hellion";"Factory";87
"Building";"CommandCenter";NA;91
"Unit";"Hellion";"Factory";91
"Unit";"Cyclone";"Factory";93
"Unit";"Cyclone";"Factory";96
"Unit";"Hellion";"Factory";99
"Unit";"Hellion";"Factory";101
"Unit";"Hellion";"Factory";103
"Unit";"Hellion";"Factory";105
"Unit";"Cyclone";"Factory";108
"Unit";"Hellion";"Factory";111
"Unit";"Hellion";"Factory";113
"Upgrade";"TerranVehicleWeaponsLevel2";"Armory";115
"Unit";"Cyclone";"Factory";118
"Unit";"Hellion";"Factory";121
"Unit";"Hellion";"Factory";123
"Unit";"Cyclone";"Factory";128
"Unit";"Hellion";"Factory";131
"Unit";"Hellion";"Factory";134
"Unit";"Hellion";"Factory";136
"Building";"Refinery";NA;139
"Building";"Factory";NA;141
"Building";"Factory";NA;141
"Building";"Factory";NA;142
"Unit";"Hellion";"Factory";142
"Unit";"Hellion";"Factory";145
"Unit";"Hellion";"Factory";149
"Unit";"Hellion";"Factory";151
"Unit";"Hellion";"Factory";154
"Unit";"Cyclone";"Factory";156
"Building";"FactoryTechLab";NA;161
"Building";"FactoryTechLab";NA;161
"Building";"FactoryTechLab";NA;163
"Unit";"Cyclone";"Factory";163
"Building";"Refinery";NA;169
"Unit";"Cyclone";"Factory";169
"Unit";"Cyclone";"Factory";172
"Building";"EngineeringBay";NA;175
"Building";"MissileTurret";NA;179
"Building";"MissileTurret";NA;179
"Unit";"Hellion";"Factory";179
"Unit";"Hellion";"Factory";181
"Unit";"Hellion";"Factory";184
"Unit";"Cyclone";"Factory";189
"Unit";"Hellion";"Factory";194
"Unit";"Hellion";"Factory";196
"Unit";"Cyclone";"Factory";198
"Unit";"Cyclone";"Factory";201
"Unit";"Hellion";"Factory";205
"Unit";"Hellion";"Factory";207
"Unit";"Cyclone";"Factory";211
"Unit";"Cyclone";"Factory";216
"Unit";"Cyclone";"Factory";221
"Unit";"Cyclone";"Factory";224
"Unit";"Hellion";"Factory";229
"Unit";"Cyclone";"Factory";241
"Unit";"Hellion";"Factory";244
"Unit";"Hellion";"Factory";246
"Building";"Refinery";NA;251
"Building";"Refinery";NA;251
"Unit";"Hellion";"Factory";251
"Unit";"Thor";"Factory";253
"Unit";"Hellion";"Factory";259
"Building";"CommandCenter";NA;261
"Unit";"Cyclone";"Factory";261
"Unit";"Cyclone";"Factory";264
"Unit";"Cyclone";"Factory";267
"Unit";"Hellion";"Factory";270
"Unit";"Hellion";"Factory";272
"Unit";"Hellion";"Factory";274
"Unit";"Hellion";"Factory";276
"Unit";"Hellion";"Factory";278
"Unit";"Hellion";"Factory";280
"Building";"Refinery";NA;282
"Building";"Refinery";NA;282
"Unit";"Thor";"Factory";282
"Unit";"Hellion";"Factory";288
"Unit";"Hellion";"Factory";290
"Unit";"Hellion";"Factory";292
"Unit";"Cyclone";"Factory";294
"Unit";"Hellion";"Factory";297
"Unit";"Hellion";"Factory";299
"Unit";"Hellion";"Factory";301
"Unit";"Hellion";"Factory";305
"Unit";"Hellion";"Factory";308
"Unit";"Hellion";"Factory";313
"Unit";"Hellion";"Factory";315
"Unit";"Hellion";"Factory";317
"Building";"Starport";NA;321
"Building";"Starport";NA;321
"Unit";"Hellion";"Factory";321
"Upgrade";"TerranVehicleWeaponsLevel3";"Armory";323
"Unit";"Cyclone";"Factory";323
"Unit";"Cyclone";"Factory";326
"Unit";"Cyclone";"Factory";329
"Unit";"Hellion";"Factory";332
"Unit";"Hellion";"Factory";334
"Unit";"Hellion";"Factory";336
"Unit";"Hellion";"Factory";338
"Unit";"Hellion";"Factory";340
"Unit";"Cyclone";"Factory";342
"Unit";"Hellion";"Factory";345
"Unit";"Hellion";"Factory";347
"Unit";"Hellion";"Factory";349
"Unit";"Cyclone";"Factory";351
"Unit";"Cyclone";"Factory";354
"Unit";"Hellion";"Factory";357
"Unit";"Hellion";"Factory";359
"Unit";"Hellion";"Factory";361
"Building";"Refinery";NA;363
"Unit";"Cyclone";"Factory";363
"Unit";"Cyclone";"Factory";366
"Unit";"Cyclone";"Factory";369
"Upgrade";"SprayTerran";NA;372
"Upgrade";"SprayTerran";NA;372
"Upgrade";"SprayTerran";NA;372
"Upgrade";"SprayTerran";NA;372
"Upgrade";"SprayTerran";NA;372
"Upgrade";"SprayTerran";NA;372
