"Hash";"EqualWeighted"
"0124fcd84e70992eabcc99a8f62089b4a2fcc57a";0,0238095238095238
"01ef756c628e69da6fc03a6228fb0afbb11f086e";0,0476190476190476
"030de88df6e3f91b7f20e4cba1a2fdc2569a3919";0,0714285714285714
"180d29362bceae9ba553f4a7e9d9d060bf93a09b";0,0952380952380952
"1b19c82b192d5719ecc1adcd45cb8ce6fbedb805";0,119047619047619
"288d1cff1455f6498a6839e45de0ced0c77785b4";0,142857142857143
"44363cfe074b0f41faf9f69f801501ed15739d86";0,166666666666667
"49b303516c68737009d4242f5d7b9650aefc9fb4";0,19047619047619
"5dfac63657bcd77b26fccb370844e39060553957";0,214285714285714
"63d410164cc08b40fafd788fb0676517a773d4be";0,238095238095238
"68c9fec4ad8da60c46397498d11fa7f4182e1627";0,261904761904762
"6aae469c406a4684a3349bb0d86a762c90e6f882";0,285714285714286
"70cb366bb8661b829cf5d6aa2826f1f661256174";0,30952380952381
"8b8b82729229e3a861d57f7978431ffed5829637";0,333333333333333
"94d9327c6eab4300d0babdfcb51cbca37d48c1a1";0,357142857142857
"9a80fcd6cc8639c3842df027d09049f11eea9cc2";0,380952380952381
"9e710e98e2a9ce2c12d36b6b92e7f4ebdedb5280";0,404761904761905
"9eecb0bf7c6575ca8dfba3242b0ce1a35af77c19";0,428571428571429
"a7390c77090149bb00ae2f478c341fa178ab0dc0";0,452380952380952
"ab531a2e101d679846f522a3e6527c515364f52e";0,476190476190476
"b76143fd90207f313cb897c1a7b2cee1a36b2c9a";0,5
"c245af7ba3691a59ddd493f691964d6a0c5e1bb1";0,523809523809524
"c2b416385ad5164fe10fd5f9ec50f67bca8bafe5";0,547619047619048
"c7c4054360996bd1e47eec32db458ccc7462d34e";0,571428571428571
"cd676ab4920cf62efc75225b6514e8f8147518df";0,595238095238095
"cfa67f26b6afad02b510f95fe6a8f6c700734f40";0,619047619047619
"cfa9bd80ef77a50d001161c49687c18bec8db99f";0,642857142857143
"d197cc06643798ea7f29574613498dcffa85827f";0,666666666666667
"d1bd4c7d438a111e14f66e146446d27d80b49604";0,69047619047619
"d2f6c4b163292acf9e6186e007e5d69393bfe988";0,714285714285714
"d482002bd1ad0292a8a90040f251dbfa6a877e92";0,738095238095238
"d665ee90f7930d200d2f05e556fd2632e97ccb11";0,761904761904762
"de9eace06afb57965637d1104c32a6084ab1c688";0,785714285714286
"e13661ce789e3a5f3e942e0cf7fd3e7bf16cf5e9";0,80952380952381
"e4eaa6ee685a13f561c84b953defc8509518aa19";0,833333333333333
"e6062373c5db9496e976aa1a58a558914aab4579";0,857142857142857
"e649752605ac7ae6223ef4ff7cc76155a0db3e81";0,880952380952381
"e825ae70f1955ef06e429873ac7e1ad368cbbf83";0,904761904761905
"f26a20c9681f387cf0fc3634b789b164b2516751";0,928571428571428
"fcaafed3fcb5f8f3c91be610e188baaed5dccbbb";0,952380952380952
"ff1538e4f1e6e45ee086f35b105ddd711f156afa";0,976190476190476
"fffce9970492bf450d2581d2b72ae2cdc0b52140";1
